date,total_daily_expense,outlier_count_today,dayofweek,month,year,dayofyear,is_month_start,is_holiday,lag_1,lag_7,rolling_mean_7,rolling_std_7,rolling_outlier_sum_7
2020-06-24,508.0,0,2,6,2020,176,0,0,1319.0,2015.0,899.8571428571429,581.2410368207786,0.0
2020-06-25,5613.0,0,3,6,2020,177,0,0,508.0,0.0,1701.7142857142858,1776.2411355037643,0.0
2020-06-26,821.0,0,4,6,2020,178,0,0,5613.0,657.0,1725.142857142857,1761.1825031923674,0.0
2020-06-27,2704.0,0,5,6,2020,179,0,0,821.0,750.0,2004.2857142857142,1735.5304390269139,0.0
2020-06-28,1731.0,0,6,6,2020,180,0,0,2704.0,1477.0,2040.5714285714287,1725.293874216213,0.0
2020-06-29,2608.0,0,0,6,2020,181,0,0,1731.0,1588.0,2186.285714285714,1723.77296594483,0.0
2020-06-30,64.0,0,1,6,2020,182,0,0,2608.0,1319.0,2007.0,1886.5872185935057,0.0
2020-07-01,3263.0,0,2,7,2020,183,1,0,64.0,508.0,2400.5714285714284,1807.4620196308113,0.0
2020-07-02,6220.0,0,3,7,2020,184,1,0,3263.0,5613.0,2487.285714285714,1992.3694197584994,0.0
2020-07-03,5473.0,0,4,7,2020,185,1,0,6220.0,821.0,3151.8571428571427,2115.9556886232776,0.0
2020-07-04,2763.0,0,5,7,2020,186,1,0,5473.0,2704.0,3160.285714285714,2113.9909897605135,0.0
2020-07-05,122.0,0,6,7,2020,187,1,0,2763.0,1731.0,2930.4285714285716,2367.566602880352,0.0
2020-07-06,1009.0,0,0,7,2020,188,1,0,122.0,2608.0,2702.0,2478.4033839067015,0.0
2020-07-07,924.0,0,1,7,2020,189,1,0,1009.0,64.0,2824.8571428571427,2343.483264192563,0.0
2020-07-08,1107.0,0,2,7,2020,190,0,0,924.0,3263.0,2516.8571428571427,2416.83328818602,0.0
2020-07-09,2972.0,0,3,7,2020,191,0,0,1107.0,6220.0,2052.8571428571427,1827.2618338789994,0.0
2020-07-10,904.0,0,4,7,2020,192,0,0,2972.0,5473.0,1400.142857142857,1054.6372881474579,0.0
2020-07-11,946.0,0,5,7,2020,193,0,0,904.0,2763.0,1140.5714285714287,870.898359401508,0.0
2020-07-12,5478.0,0,6,7,2020,194,0,0,946.0,122.0,1905.7142857142858,1743.0087697586744,0.0
2020-07-13,4078.0,0,0,7,2020,195,0,0,5478.0,1009.0,2344.1428571428573,1861.7943342066808,0.0
2020-07-14,679.0,0,1,7,2020,196,0,0,4078.0,924.0,2309.1428571428573,1894.9489376279882,0.0
2020-07-15,917.0,0,2,7,2020,197,0,0,679.0,1107.0,2282.0,1916.2787723502825,0.0
2020-07-16,4472.5,0,3,7,2020,198,0,0,917.0,2972.0,2496.3571428571427,2082.9983740313837,0.0
2020-07-17,41.0,0,4,7,2020,199,0,0,4472.5,904.0,2373.0714285714284,2214.349987936542,0.0
2020-07-18,1883.0,0,5,7,2020,200,0,0,41.0,946.0,2506.9285714285716,2140.805464244987,0.0
2020-07-19,582.0,0,6,7,2020,201,0,0,1883.0,5478.0,1807.5,1777.262431389102,0.0
2020-07-20,969.0,0,0,7,2020,202,0,0,582.0,4078.0,1363.357142857143,1478.6842325361538,0.0
2020-07-21,2069.0,0,1,7,2020,203,0,0,969.0,679.0,1561.9285714285713,1464.7306472777816,0.0
2020-07-22,12146.0,0,2,7,2020,204,0,0,2069.0,917.0,3166.0714285714284,4212.4088558774,0.0
2020-07-23,547.0,0,3,7,2020,205,0,0,12146.0,4472.5,2605.285714285714,4270.397042991294,0.0
2020-07-24,2370.0,0,4,7,2020,206,0,0,547.0,41.0,2938.0,4125.5838374740115,0.0
2020-07-25,402.0,0,5,7,2020,207,0,0,2370.0,1883.0,2726.4285714285716,4225.470106281012,0.0
2020-07-26,0.0,0,6,7,2020,208,0,0,402.0,582.0,2643.285714285714,4280.070782684415,0.0
2020-07-27,1483.0,0,0,7,2020,209,0,0,0.0,969.0,2716.714285714286,4250.868997995832,0.0
2020-07-28,2847.0,0,1,7,2020,210,0,0,1483.0,2069.0,2827.8571428571427,4241.2713278234505,0.0
2020-07-29,816.0,0,2,7,2020,211,0,0,2847.0,12146.0,1209.2857142857142,1065.493893986495,0.0
2020-07-30,1002566.0,0,3,7,2020,212,0,0,816.0,547.0,144354.85714285713,378436.9300048241,0.0
2020-07-31,2831.0,0,4,7,2020,213,0,0,1002566.0,2370.0,144420.7142857143,378408.1421057226,0.0
2020-08-01,9740.0,0,5,8,2020,214,1,0,2831.0,402.0,145754.7142857143,377831.83647301537,0.0
2020-08-02,3430.0,0,6,8,2020,215,1,0,9740.0,0.0,146244.7142857143,377613.4678864594,0.0
2020-08-03,1989.0,0,0,8,2020,216,1,0,3430.0,1483.0,146317.0,377581.1849523225,0.0
2020-08-04,154.0,0,1,8,2020,217,1,0,1989.0,2847.0,145932.2857142857,377753.06153919926,0.0
2020-08-05,8179.0,0,2,8,2020,218,1,0,154.0,816.0,146984.14285714287,377291.60683633405,0.0
2020-08-06,3969.0,0,3,8,2020,219,1,0,8179.0,1002566.0,4327.428571428572,3420.268842121587,0.0
2020-08-07,76.0,0,4,8,2020,220,1,0,3969.0,2831.0,3933.8571428571427,3762.545478289575,0.0
2020-08-08,702.0,0,5,8,2020,221,0,0,76.0,9740.0,2642.714285714286,2886.888389154597,0.0
2020-08-09,118.0,0,6,8,2020,222,0,0,702.0,3430.0,2169.5714285714284,3005.33031224879,0.0
2020-08-10,337.0,0,0,8,2020,223,0,0,118.0,1989.0,1933.5714285714287,3085.6631300885897,0.0
2020-08-11,2117.0,0,1,8,2020,224,0,0,337.0,154.0,2214.0,2984.5209554198896,0.0
2020-08-12,0.0,0,2,8,2020,225,0,0,2117.0,8179.0,1045.5714285714287,1483.699526764628,0.0
2020-08-13,1740.0,0,3,8,2020,226,0,0,0.0,3969.0,727.1428571428571,859.6709503434948,0.0
2020-08-14,1771.0,0,4,8,2020,227,0,0,1740.0,76.0,969.2857142857143,884.0648004732903,0.0
2020-08-15,2644.0,0,5,8,2020,228,0,1,1771.0,702.0,1246.7142857142858,1071.1273989442943,0.0
2020-08-16,541.0,0,6,8,2020,229,0,0,2644.0,118.0,1307.142857142857,1006.8398463498211,0.0
2020-08-17,171.0,0,0,8,2020,230,0,0,541.0,337.0,1283.4285714285713,1035.057624348299,0.0
2020-08-18,3141.0,0,1,8,2020,231,0,0,171.0,2117.0,1429.7142857142858,1227.0560587991927,0.0
2020-08-19,1220.0,0,2,8,2020,232,0,0,3141.0,0.0,1604.0,1066.2448124174905,0.0
2020-08-20,251.0,0,3,8,2020,233,0,0,1220.0,1740.0,1391.2857142857142,1177.3309806942482,0.0
2020-08-21,4240.0,0,4,8,2020,234,0,0,251.0,1771.0,1744.0,1602.9549796154147,0.0
2020-08-22,533.0,0,5,8,2020,235,0,0,4240.0,2644.0,1442.4285714285713,1603.9893866195582,0.0
2020-08-23,1003.0,0,6,8,2020,236,0,0,533.0,541.0,1508.4285714285713,1569.857940193372,0.0
2020-08-24,810.0,0,0,8,2020,237,0,0,1003.0,171.0,1599.7142857142858,1495.9656540517394,0.0
2020-08-25,0.0,0,1,8,2020,238,0,0,810.0,3141.0,1151.0,1426.0430101066188,0.0
2020-08-26,128.0,0,2,8,2020,239,0,0,0.0,1220.0,995.0,1476.0876216112545,0.0
2020-08-27,2371.0,0,3,8,2020,240,0,0,128.0,251.0,1297.857142857143,1514.9692437574652,0.0
2020-08-28,1284.0,0,4,8,2020,241,0,0,2371.0,4240.0,875.5714285714286,802.7558485543868,0.0
2020-08-29,11543.0,0,5,8,2020,242,0,0,1284.0,533.0,2448.4285714285716,4087.093949542637,0.0
2020-08-30,568.0,0,6,8,2020,243,0,0,11543.0,1003.0,2386.285714285714,4115.939289895118,0.0
2020-08-31,1131.0,0,0,8,2020,244,0,0,568.0,810.0,2432.1428571428573,4097.195847104565,0.0
2020-09-01,2081.0,0,1,9,2020,245,1,0,1131.0,0.0,2729.4285714285716,3964.6650492050385,0.0
2020-09-02,5439.0,0,2,9,2020,246,1,0,2081.0,128.0,3488.1428571428573,3891.3628473236377,0.0
2020-09-03,797.0,0,3,9,2020,247,1,0,5439.0,2371.0,3263.285714285714,4010.331354319182,0.0
2020-09-04,0.0,0,4,9,2020,248,1,0,797.0,1284.0,3079.8571428571427,4143.116477105626,0.0
2020-09-05,250.0,0,5,9,2020,249,1,0,0.0,11543.0,1466.5714285714287,1877.8069529076151,0.0
2020-09-06,1780.0,0,6,9,2020,250,1,0,250.0,568.0,1639.7142857142858,1836.5688764929132,0.0
2020-09-07,684.0,0,0,9,2020,251,1,0,1780.0,1131.0,1575.857142857143,1864.759450849096,0.0
2020-09-08,2159.0,0,1,9,2020,252,0,0,684.0,2081.0,1587.0,1868.5102800557127,0.0
2020-09-09,2135.0,0,2,9,2020,253,0,0,2159.0,5439.0,1115.0,899.1566419005921,0.0
2020-09-10,0.0,0,3,9,2020,254,0,0,2135.0,797.0,1001.1428571428571,991.8209563883544,0.0
2020-09-11,35030.0,0,4,9,2020,255,0,0,0.0,0.0,6005.428571428572,12829.412533408826,0.0
2020-09-12,3920.0,0,5,9,2020,256,0,0,35030.0,250.0,6529.714285714285,12628.426145199897,0.0
2020-09-13,3312.0,0,6,9,2020,257,0,0,3920.0,1780.0,6748.571428571428,12545.394186143403,0.0
2020-09-14,1821.0,0,0,9,2020,258,0,0,3312.0,684.0,6911.0,12460.863693982308,0.0
2020-09-15,498.0,0,1,9,2020,259,0,0,1821.0,2159.0,6673.714285714285,12581.664419759216,0.0
2020-09-16,2440.0,0,2,9,2020,260,0,0,498.0,2135.0,6717.285714285715,12563.842282708278,0.0
2020-09-17,3866.5,0,3,9,2020,261,0,0,2440.0,0.0,7269.642857142857,12301.559253181287,0.0
2020-09-18,6277.0,0,4,9,2020,262,0,0,3866.5,35030.0,3162.0714285714284,1835.441373545144,0.0
2020-09-19,859.0,0,5,9,2020,263,0,0,6277.0,3920.0,2724.785714285714,1983.4406523603468,0.0
2020-09-20,3306.0,0,6,9,2020,264,0,0,859.0,3312.0,2723.9285714285716,1983.1458684931254,0.0
2020-09-21,1298.0,0,0,9,2020,265,0,0,3306.0,1821.0,2649.214285714286,2032.081114219849,0.0
2020-09-22,830.0,0,1,9,2020,266,0,0,1298.0,498.0,2696.6428571428573,1976.6214170137757,0.0
2020-09-23,2704.0,0,2,9,2020,267,0,0,830.0,2440.0,2734.3571428571427,1973.4244921449467,0.0
2020-09-24,6512.0,0,3,9,2020,268,0,0,2704.0,3866.5,3112.285714285714,2427.4627847684046,0.0
2020-09-25,287.0,0,4,9,2020,269,0,0,6512.0,6277.0,2256.5714285714284,2167.815633086623,0.0
2020-09-26,1631.0,0,5,9,2020,270,0,0,287.0,859.0,2366.8571428571427,2103.5502076721623,0.0
2020-09-27,70.0,0,6,9,2020,271,0,0,1631.0,3306.0,1904.5714285714287,2215.368581610777,0.0
2020-09-28,582.0,0,0,9,2020,272,0,0,70.0,1298.0,1802.2857142857142,2264.0368602938233,0.0
2020-09-29,2286.0,0,1,9,2020,273,0,0,582.0,830.0,2010.2857142857142,2226.393549690264,0.0
2020-09-30,1371.0,0,2,9,2020,274,0,0,2286.0,2704.0,1819.857142857143,2214.142981576472,0.0
2020-10-01,0.0,0,3,10,2020,275,1,0,1371.0,6512.0,889.5714285714286,880.551883227199,0.0
2020-10-02,158.0,0,4,10,2020,276,1,1,0.0,287.0,871.1428571428571,896.4705662752273,0.0
2020-10-03,47.0,0,5,10,2020,277,1,0,158.0,1631.0,644.8571428571429,872.2909355243016,0.0
2020-10-04,1741.0,0,6,10,2020,278,1,0,47.0,70.0,883.5714285714286,916.2901391235025,0.0
2020-10-05,1060.0,0,0,10,2020,279,1,0,1741.0,582.0,951.8571428571429,907.8423924509956,0.0
2020-10-06,907.0,0,1,10,2020,280,1,0,1060.0,2286.0,754.8571428571429,694.6796452546871,0.0
2020-10-07,1682.0,0,2,10,2020,281,1,0,907.0,1371.0,799.2857142857143,748.5122386681015,0.0
2020-10-08,137.0,0,3,10,2020,282,0,0,1682.0,0.0,818.8571428571429,725.5695300000555,0.0
2020-10-09,1436.0,0,4,10,2020,283,0,0,137.0,158.0,1001.4285714285714,691.5578686716075,0.0
2020-10-10,3840.0,0,5,10,2020,284,0,0,1436.0,47.0,1543.2857142857142,1151.8682960459582,0.0
2020-10-11,472.0,0,6,10,2020,285,0,0,3840.0,1741.0,1362.0,1213.762332587099,0.0
2020-10-12,2080.0,0,0,10,2020,286,0,0,472.0,1060.0,1507.7142857142858,1232.5451599985392,0.0
2020-10-13,364.0,0,1,10,2020,287,0,0,2080.0,907.0,1430.142857142857,1292.291817997935,0.0
2020-10-14,2206.0,0,2,10,2020,288,0,0,364.0,1682.0,1505.0,1324.0975543141024,0.0
2020-10-15,5763.0,0,3,10,2020,289,0,0,2206.0,137.0,2308.714285714286,1925.9997156721065,0.0
2020-10-16,3782.0,0,4,10,2020,290,0,0,5763.0,1436.0,2643.8571428571427,1952.756379120948,0.0
2020-10-17,795.0,0,5,10,2020,291,0,0,3782.0,3840.0,2208.8571428571427,1980.8451419022192,0.0
2020-10-18,4748.0,0,6,10,2020,292,0,0,795.0,472.0,2819.714285714286,2014.9869076751568,0.0
2020-10-19,236.0,0,0,10,2020,293,0,0,4748.0,2080.0,2556.285714285714,2236.204873910781,0.0
2020-10-20,0.0,0,1,10,2020,294,0,0,236.0,364.0,2504.285714285714,2299.0297021647357,0.0
2020-10-21,7640.0,0,2,10,2020,295,0,0,0.0,2206.0,3280.5714285714284,2993.9237274388383,0.0
2020-10-22,60.0,0,3,10,2020,296,0,0,7640.0,5763.0,2465.8571428571427,2981.7441444336314,0.0
2020-10-23,1258.0,0,4,10,2020,297,0,0,60.0,3782.0,2105.285714285714,2948.485301207339,0.0
2020-10-24,1827.0,0,5,10,2020,298,0,0,1258.0,795.0,2252.714285714286,2897.408078168436,0.0
2020-10-25,2763.0,0,6,10,2020,299,0,0,1827.0,4748.0,1969.142857142857,2703.112183428142,0.0
2020-10-26,2334.0,0,0,10,2020,300,0,0,2763.0,236.0,2268.8571428571427,2592.985051286955,0.0
2020-10-27,85.0,0,1,10,2020,301,0,0,2334.0,0.0,2281.0,2580.759448949179,0.0
2020-10-28,936.0,0,2,10,2020,302,0,0,85.0,7640.0,1323.2857142857142,1051.31215064914,0.0
2020-10-29,1027.0,0,3,10,2020,303,0,0,936.0,60.0,1461.4285714285713,911.9442338879865,0.0
2020-10-30,2579.0,0,4,10,2020,304,0,0,1027.0,1258.0,1650.142857142857,995.6693608812658,0.0
2020-10-31,0.0,0,5,10,2020,305,0,0,2579.0,1827.0,1389.142857142857,1166.4040792957423,0.0
2020-11-01,192.0,0,6,11,2020,306,1,0,0.0,2763.0,1021.8571428571429,1061.788338699293,0.0
2020-11-02,1728.0,0,0,11,2020,307,1,0,192.0,2334.0,935.2857142857143,956.4538173739736,0.0
2020-11-03,754.0,0,1,11,2020,308,1,0,1728.0,85.0,1030.857142857143,888.3284731436921,0.0
2020-11-04,0.0,0,2,11,2020,309,1,0,754.0,936.0,897.1428571428571,971.5345985593224,0.0
2020-11-05,1464.0,0,3,11,2020,310,1,0,0.0,1027.0,959.5714285714286,995.0259388854931,0.0
2020-11-06,1007.0,0,4,11,2020,311,1,0,1464.0,2579.0,735.0,703.222819126844,0.0
2020-11-07,1034.0,0,5,11,2020,312,1,0,1007.0,0.0,882.7142857142857,627.6375584437683,0.0
2020-11-08,0.0,0,6,11,2020,313,0,0,1034.0,192.0,855.2857142857143,665.8835519587932,0.0
2020-11-09,141.0,0,0,11,2020,314,0,0,0.0,1728.0,628.5714285714286,584.4062106574569,0.0
2020-11-10,0.0,0,1,11,2020,315,0,0,141.0,754.0,520.8571428571429,625.4780647882185,0.0
2020-11-11,2117.0,0,2,11,2020,316,0,0,0.0,0.0,823.2857142857143,814.8083034898028,0.0
2020-11-12,326.0,0,3,11,2020,317,0,0,2117.0,1464.0,660.7142857142857,778.3794520900173,0.0
2020-11-13,2987.0,0,4,11,2020,318,0,0,326.0,1007.0,943.5714285714286,1180.8811480083957,0.0
2020-11-14,143.0,0,5,11,2020,319,0,1,2987.0,1034.0,816.2857142857143,1216.9776380180253,0.0
2020-11-15,0.0,0,6,11,2020,320,0,0,143.0,0.0,816.2857142857143,1216.9776380180253,0.0
2020-11-16,831.0,0,0,11,2020,321,0,0,0.0,141.0,914.8571428571429,1180.564755896299,0.0
2020-11-17,1764.0,0,1,11,2020,322,0,0,831.0,0.0,1166.857142857143,1140.3180007631422,0.0
2020-11-18,2428.0,0,2,11,2020,323,0,0,1764.0,2117.0,1211.2857142857142,1188.5455697767213,0.0
2020-11-19,559.0,0,3,11,2020,324,0,0,2428.0,326.0,1244.5714285714287,1162.6000827405128,0.0
2020-11-20,22425.0,0,4,11,2020,325,0,0,559.0,2987.0,4021.4285714285716,8161.982823986735,0.0
2020-11-21,1981.0,0,5,11,2020,326,0,0,22425.0,143.0,4284.0,8045.146735766031,0.0
2020-11-22,530.0,0,6,11,2020,327,0,0,1981.0,0.0,4359.714285714285,8000.4796463359235,0.0
2020-11-23,2265.0,0,0,11,2020,328,0,0,530.0,831.0,4564.571428571428,7912.945992847484,0.0
2020-11-24,1116.0,0,1,11,2020,329,0,0,2265.0,1764.0,4472.0,7954.849087192465,0.0
2020-11-25,2882.0,0,2,11,2020,330,0,0,1116.0,2428.0,4536.857142857143,7937.237794694738,0.0
2020-11-26,504.0,0,3,11,2020,331,0,0,2882.0,559.0,4529.0,7941.857675213029,0.0
2020-11-27,410.0,0,4,11,2020,332,0,0,504.0,22425.0,1384.0,991.6980387231105,0.0
2020-11-28,4445.0,0,5,11,2020,333,0,0,410.0,1981.0,1736.0,1530.0748347735182,0.0
2020-11-29,5061.0,0,6,11,2020,334,0,0,4445.0,530.0,2383.285714285714,1858.0954150515738,0.0
2020-11-30,89.0,0,0,11,2020,335,0,0,5061.0,2265.0,2072.4285714285716,2052.9832648420306,0.0
2020-12-01,2750.0,0,1,12,2020,336,1,0,89.0,1116.0,2305.8571428571427,2018.7193488771366,0.0
2020-12-02,1944.0,0,2,12,2020,337,1,0,2750.0,2882.0,2171.8571428571427,2005.1880567329051,0.0
2020-12-03,2124.0,0,3,12,2020,338,1,0,1944.0,504.0,2403.285714285714,1869.5054349842574,0.0
2020-12-04,6602.0,0,4,12,2020,339,1,0,2124.0,410.0,3287.8571428571427,2204.126843642197,0.0
2020-12-05,1020.0,0,5,12,2020,340,1,0,6602.0,4445.0,2798.5714285714284,2283.1792057833154,0.0
2020-12-06,2153.0,0,6,12,2020,341,1,0,1020.0,5061.0,2383.1428571428573,2056.192146387164,0.0
2020-12-07,1599.0,0,0,12,2020,342,1,0,2153.0,89.0,2598.8571428571427,1843.6203901194572,0.0
2020-12-08,1943.0,0,1,12,2020,343,0,0,1599.0,2750.0,2483.5714285714284,1857.7713222356997,0.0
2020-12-09,1081.0,0,2,12,2020,344,0,0,1943.0,1944.0,2360.285714285714,1926.8955787576253,0.0
2020-12-10,0.0,0,3,12,2020,345,0,0,1081.0,2124.0,2056.8571428571427,2127.134020898613,0.0
2020-12-11,925.0,0,4,12,2020,346,0,0,0.0,6602.0,1245.857142857143,726.5127731369162,0.0
2020-12-12,2670.0,0,5,12,2020,347,0,0,925.0,1020.0,1481.5714285714287,890.2403902251342,0.0
2020-12-13,0.0,0,6,12,2020,348,0,0,2670.0,2153.0,1174.0,986.3403739787939,0.0
2020-12-14,3519.0,0,0,12,2020,349,0,0,0.0,1599.0,1448.2857142857142,1330.9755462701623,0.0
2020-12-15,41.0,0,1,12,2020,350,0,0,3519.0,1943.0,1176.5714285714287,1405.2215551488357,0.0
2020-12-16,808.0,0,2,12,2020,351,0,0,41.0,1081.0,1137.5714285714287,1412.087681078947,0.0
2020-12-17,2125.0,0,3,12,2020,352,0,0,808.0,0.0,1441.142857142857,1353.9945136020294,0.0
2020-12-18,102.0,0,4,12,2020,353,0,0,2125.0,925.0,1323.5714285714287,1439.3254041581042,0.0
2020-12-19,4141.0,0,5,12,2020,354,0,0,102.0,2670.0,1533.7142857142858,1743.8396059947172,0.0
2020-12-20,7551.0,0,6,12,2020,355,0,0,4141.0,0.0,2612.4285714285716,2706.6564772281986,0.0
2020-12-21,148.0,0,0,12,2020,356,0,0,7551.0,3519.0,2130.8571428571427,2816.14674266055,0.0
2020-12-22,0.0,0,1,12,2020,357,0,0,148.0,41.0,2125.0,2821.2557487769786,0.0
2020-12-23,474.0,0,2,12,2020,358,0,0,0.0,808.0,2077.285714285714,2849.920450018865,0.0
2020-12-24,2658.0,0,3,12,2020,359,0,0,474.0,2125.0,2153.4285714285716,2858.5149907579807,0.0
2020-12-25,705.0,0,4,12,2020,360,0,1,2658.0,102.0,2239.5714285714284,2794.7656346083986,0.0
2020-12-26,3006.0,0,5,12,2020,361,0,0,705.0,4141.0,2077.4285714285716,2697.289989178294,0.0
2020-12-27,1949.0,0,6,12,2020,362,0,0,3006.0,7551.0,1277.142857142857,1239.9965629782018,0.0
2020-12-28,327.0,0,0,12,2020,363,0,0,1949.0,148.0,1302.7142857142858,1214.4120270467702,0.0
2020-12-29,2299.0,0,1,12,2020,364,0,0,327.0,0.0,1631.142857142857,1109.7479336307413,0.0
2020-12-30,1537.0,0,2,12,2020,365,0,0,2299.0,474.0,1783.0,991.438517176196,0.0
2020-12-31,1284.0,0,3,12,2020,366,0,0,1537.0,2658.0,1586.7142857142858,922.9826134706631,0.0
2021-01-01,24397.0,0,4,1,2021,1,1,0,1284.0,705.0,4971.285714285715,8606.739892167956,0.0
2021-01-02,78692.0,0,5,1,2021,2,1,0,24397.0,3006.0,15783.57142857143,29031.58779592301,0.0
2021-01-03,7976.0,0,6,1,2021,3,1,0,78692.0,1949.0,16644.571428571428,28639.634825751284,0.0
2021-01-04,19533.0,0,0,1,2021,4,1,0,7976.0,327.0,19388.285714285714,27721.099675844383,0.0
2021-01-05,25205.0,0,1,1,2021,5,1,0,19533.0,2299.0,22660.571428571428,26700.785586802212,0.0
2021-01-06,26373.0,0,2,1,2021,6,1,0,25205.0,1537.0,26208.571428571428,25023.49040972737,0.0
2021-01-07,30842.5,0,3,1,2021,7,1,0,26373.0,1284.0,30431.214285714286,22481.37925012827,0.0
2021-01-08,38963.0,0,4,1,2021,8,0,0,30842.5,24397.0,32512.071428571428,22503.867586907145,0.0
2021-01-09,14242.0,0,5,1,2021,9,0,0,38963.0,78692.0,23304.928571428572,10379.095081093761,0.0
2021-01-10,1000018245.0,0,6,1,2021,10,0,0,14242.0,7976.0,142881914.7857143,377961594.9863227,0.0
2021-01-11,34658.5,0,0,1,2021,11,0,0,1000018245.0,19533.0,142884075.57142857,377960642.1692203,0.0
2021-01-12,20314.0,0,1,1,2021,12,0,0,34658.5,25205.0,142883376.85714287,377960950.28450423,0.0
2021-01-13,11546.5,0,2,1,2021,13,0,0,20314.0,26373.0,142881258.7857143,377961884.31439966,0.0
2021-01-14,30076.0,0,3,1,2021,14,0,0,11546.5,30842.5,142881149.2857143,377961932.5975262,0.0
2021-01-15,498.0,0,4,1,2021,15,0,0,30076.0,38963.0,142875654.2857143,377964355.69921225,0.0
2021-01-16,13441.5,0,5,1,2021,16,0,0,498.0,14242.0,142875539.92857143,377964406.12761277,0.0
2021-01-17,10961.5,0,6,1,2021,17,0,0,13441.5,1000018245.0,17356.571428571428,11860.861400745778,0.0
2021-01-18,46513.0,0,0,1,2021,18,0,0,10961.5,34658.5,19050.071428571428,15136.84906668603,0.0
2021-01-19,8559.0,0,1,1,2021,19,0,0,46513.0,20314.0,17370.785714285714,15617.672995255987,0.0
2021-01-20,57361.0,0,2,1,2021,20,0,0,8559.0,11546.5,23915.714285714286,21326.480266009392,0.0
2021-01-21,4960.0,0,3,1,2021,21,0,0,57361.0,30076.0,20327.714285714286,22211.732407370448,0.0
2021-01-22,2455.0,0,4,1,2021,22,0,0,4960.0,498.0,20607.285714285714,21931.08739217657,0.0
2021-01-23,23534.0,0,5,1,2021,23,0,0,2455.0,13441.5,22049.071428571428,21712.137598223286,0.0
2021-01-24,8449.0,0,6,1,2021,24,0,0,23534.0,10961.5,21690.14285714286,21945.490839608447,0.0
2021-01-25,4981.0,0,0,1,2021,25,0,0,8449.0,46513.0,15757.0,19605.41310579088,0.0
2021-01-26,13540.0,0,1,1,2021,26,0,1,4981.0,8559.0,16468.571428571428,19389.829318513082,0.0
2021-01-27,17468.0,0,2,1,2021,27,0,0,13540.0,57361.0,10769.57142857143,7716.333563808831,0.0
2021-01-28,9049.0,0,3,1,2021,28,0,0,17468.0,4960.0,11353.714285714286,7349.280097645876,0.0
2021-01-29,3183.0,0,4,1,2021,29,0,0,9049.0,2455.0,11457.714285714286,7206.12299508663,0.0
2021-01-30,62234.0,0,5,1,2021,30,0,0,3183.0,23534.0,16986.285714285714,20534.556450532273,0.0
2021-01-31,11932.0,0,6,1,2021,31,0,0,62234.0,8449.0,17483.85714285714,20334.435354627025,0.0
2021-02-01,18690.0,0,0,2,2021,32,1,0,11932.0,4981.0,19442.285714285714,19575.583489473112,0.0
2021-02-02,7971.0,0,1,2,2021,33,1,0,18690.0,13540.0,18646.714285714286,19964.73430710672,0.0
2021-02-03,27454.0,0,2,2,2021,34,1,0,7971.0,17468.0,20073.285714285714,20221.592699059107,0.0
2021-02-04,29299.0,0,3,2,2021,35,1,0,27454.0,9049.0,22966.14285714286,19826.226061909874,0.0
2021-02-05,116.0,0,4,2,2021,36,1,0,29299.0,3183.0,22528.0,20362.90721831687,0.0
2021-02-06,23139.0,0,5,2,2021,37,1,0,116.0,62234.0,16943.0,10749.800403511517,0.0
2021-02-07,17671.0,0,6,2,2021,38,1,0,23139.0,11932.0,17762.85714285714,10520.329170618235,0.0
2021-02-08,54373.5,0,0,2,2021,39,0,0,17671.0,18690.0,22860.5,17424.32109050741,0.0
2021-02-09,13540.0,0,1,2,2021,40,0,0,54373.5,7971.0,23656.071428571428,16745.07771209549,0.0
2021-02-10,4389.0,0,2,2,2021,41,0,0,13540.0,27454.0,20361.071428571428,18088.589269230335,0.0
2021-02-11,24022.0,0,3,2,2021,42,0,0,4389.0,29299.0,19607.214285714286,17761.00643366414,0.0
2021-02-12,38383.0,0,4,2,2021,43,0,0,24022.0,116.0,25073.928571428572,16613.990271777806,0.0
2021-02-13,22622.0,0,5,2,2021,44,0,0,38383.0,23139.0,25000.071428571428,16625.170964055193,0.0
2021-02-14,29584.0,0,6,2,2021,45,0,0,22622.0,17671.0,26701.928571428572,16357.468969372865,0.0
2021-02-15,59529.0,0,0,2,2021,46,0,0,29584.0,54373.5,27438.428571428572,17858.258939044616,0.0
2021-02-16,16806.0,0,1,2,2021,47,0,0,59529.0,13540.0,27905.0,17473.13591531013,0.0
2021-02-17,57118.0,0,2,2,2021,48,0,0,16806.0,4389.0,35437.71428571428,17005.232007219525,0.0
2021-02-18,13903.0,0,3,2,2021,49,0,0,57118.0,24022.0,33992.142857142855,18501.64471583133,0.0
2021-02-19,63381.0,0,4,2,2021,50,0,0,13903.0,38383.0,37563.28571428572,21637.232616162946,0.0
2021-02-20,22066.0,0,5,2,2021,51,0,0,63381.0,22622.0,37483.857142857145,21702.145420611698,0.0
2021-02-21,24360.5,0,6,2,2021,52,0,0,22066.0,29584.0,36737.642857142855,22105.111040377225,0.0
2021-02-22,18200.0,0,0,2,2021,53,0,0,24360.5,59529.0,30833.5,20461.351889145822,0.0
2021-02-23,10981.5,0,1,2,2021,54,0,0,18200.0,16806.0,30001.428571428572,21230.81987152636,0.0
2021-02-24,23405.0,0,2,2,2021,55,0,0,10981.5,57118.0,25185.285714285714,17560.960842251898,0.0
2021-02-25,8229.0,0,3,2,2021,56,0,0,23405.0,13903.0,24374.714285714286,18284.558814378597,0.0
